"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10"
"30147",0.83178381216556,0.505760417962246,-0.219954176043511,0.0482555252404785,0.0339140481926572,0.000483715319069706,-0.0130669075561816,-0.00414485690217586,0.0129323478447968,0.00483849737436878
"30148",0.982141654253722,-0.146208227833691,0.0628241608100587,-0.0783427995446103,-0.052539397527385,-0.0155543008994272,-0.00568315798905362,-0.0107500155301372,-0.00292284207247431,-0.0152743141261685
"30149",0.960045935151308,-0.166851857141726,-0.181426129347165,0.12546510525395,0.00712778292550644,0.036551740566348,-0.0173475356498606,0.000792339537947437,0.0032356873841929,0.0069125494908684
"30150",0.923845395082367,0.357250993079128,-0.134529311865495,-0.018474434527801,0.00423204670364986,-0.0121764707177589,-0.0114758354013735,0.00757838443933504,0.00196435899831454,0.00534371452334941
"30151",0.950052067934988,-0.15611912753472,0.100065035935089,-0.157079192514099,0.0311724963574909,-0.0277243601854305,-0.0688522483276392,0.172216488444112,-0.0284818490905217,0.0157942356683156
"30152",0.854426513817776,-0.0261654625139946,0.363610283304954,-0.247065630490605,0.0948160535734585,-0.0927928057927393,-0.0526583797920496,0.22068726852215,-0.0247569786129467,-0.0290131710600869
"30153",0.842777590166947,0.493570392869872,-0.13519852738271,0.14544124386723,-0.0595342849888549,0.0171918047811519,-0.0390743661915198,-0.0124660954060957,-0.00789527464305252,-0.0205356893199636
"30154",0.636006133264698,0.754175026564987,-0.12985987554899,0.0692920808627783,-0.0227035157026312,0.00473608644038527,0.0116121862848345,0.0497301729511415,-0.00566157346567013,-0.0143960058242012
"30155",0.99535322537175,-0.0685455545283302,0.0395833494276615,-0.0208162531872807,-0.0399510168899784,-0.00364923095735853,0.0017077724299637,-0.00515173528026776,0.0188894223790497,-0.00271361237012806
"30156",0.938395696011991,0.0444898639660336,-0.240934931181898,0.223739773932718,0.0506862217014953,0.0600647827347781,0.0163906805848459,-0.0125325262209628,-0.0155897301237221,-0.00457360016360184
"30157",0.991302301232159,0.0501643574632169,0.0797762054774575,0.0129307381924101,-0.0695887323343873,0.0160978087453213,0.0423947902680051,0.0190526886738964,-0.00539621163230557,0.00609668932260167
"30158",0.797222143368299,-0.12771519712317,0.139414278434999,-0.494798214610589,0.277097027190455,0.0684485924021657,-0.0373955564311489,-0.00684328116177452,-0.0196504508277882,0.00555597403993516
"30159",0.920506853251185,-0.279793560459077,-0.211605914238932,0.161782450664643,0.0359666976128009,0.0306805750591161,-0.00769181172387414,-0.00105207793374494,0.0245084599221571,0.00271435756778215
"30160",0.981726464557638,-0.079747256784249,0.112550407888277,-0.0988421680890665,-0.0742702981521078,-0.0322514931786229,-0.025047573632799,0.00094227763421057,0.00332266373124894,0.00147277228853492
"30161",0.996088145796926,0.0138054461618579,0.045153469160412,-0.00356408416942281,-0.064512777416046,-0.0196058299481371,-0.00618453924507722,-0.00360413393555053,-0.000880625875769604,-0.0196142057235947
"30162",0.963905997291811,-0.121109530212776,-0.0569592694454078,0.209434429358252,-0.0760302101511337,-0.0337263849752213,-0.0152709944389125,0.00322576879571357,-0.00197162449083858,-0.0207181380841536
"30163",0.97747942775197,-0.0681740797927252,-0.125943600635438,0.133874605166132,0.0671330161249909,0.0197021175791426,-0.0241814061255689,-0.00732520461667732,-0.010617768354041,0.00605222963904926
"30164",0.986299726218608,0.129628150106281,0.0528875268303148,-0.0551926739453696,-0.042282466311424,-0.0369974559901654,0.00223359833858522,-0.000878923225250885,0.00193003148898082,0.0237384619362564
"30165",0.976730469408191,-0.0514593935256914,0.138890515350025,-0.091015646378611,0.00749199658128702,0.0247213964463908,0.0743048327096925,0.00625644027295231,-0.0109032561572373,0.0068689311453181
"30166",0.984825092839876,0.0786394602735253,-0.0867797521728923,0.103184228261267,-0.0459213672169723,-0.0213196545582746,-0.0303336919889707,-0.0170601162844442,-0.0133844079383672,-0.0175732777430831
"30167",0.983569599976772,-0.0431030823689503,0.025659213580833,-0.158771902418694,0.0581994482035747,0.0246799629202098,-0.000603731890915217,-0.0163685859393405,-0.0164130938489346,-0.00532165003243865
"30168",0.973924094582002,-0.12012911435062,-0.146096604136286,0.044068978014134,0.0891921260667421,0.0676192974745985,-0.000688514419915603,-0.00245657393886202,0.029297646590268,0.0103101379414717
"30169",0.993260060790127,-0.0303899837229779,0.0609847888578344,-0.0720781639504777,-0.0267316015752912,0.00121960476371115,-0.0408572082497822,0.0227627544757376,-0.00402991247962887,-0.00841499426337857
"30170",0.935032245235957,-0.218689649041117,-0.192054619736066,0.178031087983955,0.0854807759535816,0.0219806013009581,-0.0211343998608356,-0.00729649174056967,-0.000899211644129116,-0.020225962290497
"30171",0.966599625747104,-0.147677696245891,-0.151118724935332,0.123110516319345,0.0559327842099645,0.0447399557468791,-0.0181688887472853,-0.00309327742722478,0.0155121143459285,-0.00530513556082154
"30172",0.9934991557953,0.0404434485442462,-0.0608243314455756,0.0447961531616978,-0.0628248421675524,-0.0259761100566313,-0.0276559610276086,0.00325689763728838,0.00704231733692297,0.000253759724380368
"30173",0.98739035140161,-0.145722274275026,0.00124868253361749,-0.0547624815516235,0.00730602532185265,-0.00249060082381876,-0.00538241450645266,-0.000442536571266208,0.00746685413608063,0.0137774238658678
"30174",0.975533631286165,-0.131118989480436,0.0980045811167606,-0.145030916662297,0.0100698459150787,-0.00877065510261348,-0.00584062315513661,-0.00697991953802781,0.00333160826659923,-0.0114759795277313
"30175",0.991104417238699,-0.0581512253163813,0.0465036673936967,-0.00391187746864538,-0.0936897840746691,-0.0393482781289695,-0.0333696472858697,-0.0115784256353573,-0.00357556163411119,-0.0093404524467309
"30176",0.982613949560759,0.0504136110503763,0.0952954894236447,-0.139942543925977,0.0108773426998458,-0.00915046332085199,-0.0477759470390557,-0.00678373314124078,-0.00108431863264193,0.0133349441489646
"30177",0.995753339519207,-0.0215449024521766,-0.013788474515998,0.0657095619343637,0.0229146798999871,0.0369682188072104,0.0148558374762117,-0.00912052064734865,-0.0125640992672499,0.0119515110507266
"30178",0.949822730012227,0.0436036851883675,0.0185803374050651,-0.151919232654721,0.0503289768995976,0.00262298482659363,-0.0773546186602161,0.234219766965194,-0.0510953138097617,0.00948077213824088
"30179",0.978109151147901,-0.108748196281728,-0.130728844859705,0.11101782249137,0.0161562108135646,0.0147664823678491,-0.02752872993989,-0.00730503723372704,-0.00312482251900494,-0.0150531043842716
"30180",0.988764034373865,-0.0793574789080107,-0.102957175382618,-0.0152864662205364,0.0511345807617494,0.0318360218774492,-0.00946525640671287,-0.0105357416515153,-0.00705464786470722,-0.0182334947579448
"30181",0.975015852518292,-0.0762642069479499,0.154908841791702,-0.120513580288263,-0.0520139435798525,-0.0115223328584308,0.0120199819228776,0.00266928471692564,-0.00175956897913771,-0.0261050896951708
"30182",0.974584258109743,-0.0240468628826117,0.0587786683353437,-0.0317731526098414,-0.142376681673493,-0.0614399047171379,-0.0926866030994474,0.0435950326499159,-0.0165799727898224,0.0155479258229365
"30183",0.99198335822764,-0.10533639795207,0.00728152576106533,-0.0583525964739957,-0.0287720013445251,-0.00696187445923816,-0.0162060924340999,-0.00659302826032397,-0.00841944117692386,0.00313232031210751
"30184",0.943592551221058,-0.247398945327361,-0.158598278702021,0.0860884425287798,0.100669085464783,0.0643259973554073,0.00558735144677004,0.00319641310711601,0.0241387602433898,0.0172095798846189
"30185",0.99648148794863,0.00708591320374545,-0.0159976000840545,0.00318915614041454,-0.0346327524959416,-0.032987071453029,-0.0495877576139486,0.000475213453743521,-0.0176674283044713,0.01490613048074
"30186",0.990404508373305,0.0308885811490727,-0.00557038254125529,-0.112100870519705,0.0489399443381193,-0.00818762212861568,0.0324075178771222,-0.0112847368564375,-0.0293834910005356,-0.00772101860923026
"30187",0.985332746059118,-0.105959975607931,-0.0660970054833756,0.0960773086707703,-0.0136787561226964,0.00812648441522642,-0.0344263827231017,-0.015540519352749,-0.0148638315563808,0.00619759628131547
"30188",0.986446397500247,-0.0936358556216615,0.03325468394542,0.0570777399443872,-0.101986787645869,-0.0372847359392307,0.00786547632459159,-0.0034018635783425,-0.000771276655895097,-0.0275755319225726
"30189",0.980103668842201,-0.143618538011319,0.101368314109245,-0.0338632334052823,-0.0756974311691131,0.00967309030964463,0.009565369459684,0.00478966805543415,0.0313292248781464,0.0115573817181393
"30190",0.960027620231993,-0.046561345685584,0.21434631710391,-0.165604540569327,-0.013762685091801,-0.00210092163182446,0.00607047253343607,0.018315623805102,-0.0206605881109104,0.0133557426068873
"30191",0.898491004329796,-0.108280337942969,0.248183538725481,-0.339522649548873,0.0449266004896425,0.00660105010428734,-0.029872599414786,-0.0178996945013962,0.00688988574990448,0.00739158808046389
"30192",0.993694180125532,-0.0180395260807513,0.0503063674026262,-0.0877470309351277,-0.0305873014115536,-0.0137572721424841,-0.0161998764392897,0.0112799917400047,0.00445678749850898,-0.00695428086891202
"30193",0.96307103416366,-0.173532317026021,0.130880154814559,-0.139613212390325,-0.0627831376040299,0.00274495708776677,0.0130527980312885,-0.013144962243954,0.012424709082419,-0.00991197334181165
"30194",0.984227833484986,0.0961161398659436,-0.134101237985327,0.0526361849322841,-0.0170857810918796,-0.012544139368172,-0.010524351229484,-0.00646737462352093,-0.0121415367714754,0.00959400107426605
"30195",0.95638204404298,0.0717346244321473,-0.248802827237492,0.125786444118091,0.028168967961351,0.0181594093009215,-0.0180874116845782,-0.00529997640995299,0.0233881948668449,-0.00613783381516149
"30196",0.981020271559288,-0.162341274579008,0.0827857553661286,-0.0255026636792472,-0.0355395816416032,-0.0355063356756426,0.0117499233944894,0.000366456430283148,0.00296351705299292,0.0191686123864782
"30197",0.99509096643938,0.00615056511333858,-0.0654867178925676,0.0633721559953351,-0.0259924106225494,-0.00110845267256641,-0.00865283005985421,-0.00435697250910356,-0.00566079233956935,0.00206937268400916
"30198",0.977932126993376,-0.0624051230698473,-0.128759607764381,0.144406455837261,0.0188122528581176,0.0139699597290761,-0.0265492014214636,-0.0144666286382043,-0.0100719665846603,0.00271793072232647
"30199",0.996683211858679,0.0114031150594013,-0.0380187293090953,-0.010473061478183,-0.0520468072469239,-0.0261721865152031,-0.0304447770546146,0.00122802551094319,-0.00963668259275977,0.0115757454374134
"30200",0.985296964870137,-0.123207841583092,0.0180210535033979,0.0494171757214167,-0.019030521903769,0.0411032668394002,0.0788000377701477,-0.00251785684991844,-0.0143448686631313,-0.0207176853569566
"30201",0.972002734256356,-0.200768973687547,-0.0714149476172301,0.0327484197876491,0.0842112076591456,0.00868781457114803,0.00873180446097932,-0.00715407084975825,0.0270162974493264,-0.00374852262213598
"30202",0.961127035201809,-0.178228431656041,-0.0291549290801103,-0.0275390047003431,0.199169494458081,0.0341218626868186,0.0260566814223513,-0.0134593848065103,-0.00243143954925345,-0.00972556587800509
"30203",0.984528686612608,-0.0155377186049529,-0.145500909298847,0.0107741444537322,0.0773746054914585,0.0356258861265388,-0.0126339637187515,-0.0101174528429727,0.00619023534648132,0.015939348814179
"30204",0.970396623848526,-0.192985934928708,0.10890904237756,-0.0178236030989187,-0.074735780910841,3.18935825224065e-05,-0.0461689727548398,-0.00508387659947887,0.0148541032412871,0.0190465645163623
"30205",0.994697861115953,-0.0408350207933299,0.0519550534188931,-0.0417259161775082,-0.0514895332836911,-0.0222836311444301,-0.0172392080439494,0.00140318831023135,0.0121346378988284,0.0113088271790647
"30206",0.975619132043456,-0.198707135569109,0.0463903839160772,-0.0527616329056538,-0.0231758844637834,0.0189441406452407,-0.000742732904474018,-0.00030881916912797,0.0337491260563265,0.0252685519165816
"30207",0.961458483443909,-0.0150516867469788,0.150214241973287,-0.224392485398655,-0.0136208771529801,-0.0191265603014886,-0.000500315666819586,-0.0134485348381267,-0.0111733229674173,-0.0266016772486122
"30208",0.986536347073219,-0.04142078978878,0.0865138029600477,-0.115776991971622,-0.0375366471363207,-0.0164479867128474,-0.0331320453314808,-0.00816703000736282,-0.0135519839466654,-0.022929881149484
"30209",0.994914248366804,-0.0804797022847571,-0.00733542464711378,-0.00496649502477083,-0.0420975134322146,-0.00311885832617989,-0.0360549557738583,-0.00110922576380613,0.00564784412141265,0.0154634005683306
"30210",0.982092397840083,-0.179092278611273,-0.0317897651255249,0.0136822044216304,-0.00686710493628104,0.00107021537233197,0.00862029188604443,0.00190927061423364,0.00480682653009828,0.00724754195379748
"30211",0.98199838143325,-0.0697205303050785,0.102062664347952,-0.0504436953721162,-0.118339653642847,-0.0471805682186774,-0.0215275015264632,-0.0031637603260877,-0.00190567376254391,-0.0200417970219586
"30212",0.994273997324585,-0.0430249274047019,-0.0625198051089769,0.0688971734250152,-0.00642495084444835,0.0134671104545884,-0.015570609028139,-0.000693886255535544,0.00331532248263064,-0.00228976478452552
"31001",0.973977727334286,-0.0918090690752332,0.0393201471001806,-0.162018812473954,0.0926581889399504,0.0505291711223703,-0.0389460255516956,-0.0216620331739144,-0.00542861133394548,-0.00706168810679165
"31002",0.996170376165863,-0.0234697206388634,-0.0289121928751079,-0.0104427435830272,0.0399137532579232,-0.00810947151081882,0.00389183076810276,-0.0184589549999451,0.020394533763863,-0.00262368356064988
"31003",0.68842605234403,0.611832934625802,-0.135989019030882,-0.151049826905931,0.0190310024505668,-0.0611253882618456,-0.0862916122600541,0.302436416025213,-0.0395546100842911,0.00868112642311498
"31004",0.988076166126644,-0.075987278558992,0.0719596733655433,-0.0928265474710104,0.0339827937027695,0.0041878583348464,0.0367687849206039,0.00249773241466528,0.0292048066932918,0.0185851209149786
"31005",0.932403056167731,0.341005309890256,0.0695790192022822,-0.0792300620863716,-0.00507148217318559,-0.0408119933510909,0.0128449764270387,-0.00271597136342497,-0.022903272905461,0.013856844352225
"31006",0.991475553941108,0.0627438761793711,0.04113199674316,-0.0884205388580273,-0.0514312699298032,-0.0231142512346707,0.00102395822323958,-0.00787405082394338,-0.00440068548238074,0.000597005918931233
"31007",0.97632734787948,0.130269652645928,0.0252104235195827,-0.16047566374278,0.0385472656748011,0.0251473442887899,0.00189579035261173,-0.0164182672476259,-0.00806184965994821,0.00381554173594155
"31008",0.85480139053956,0.513423437298712,-0.0554312842004626,-0.0267614850412308,-0.00707145479025822,-0.0221930525185844,-0.0196044765627251,-0.00496239622981954,0.000580714030003698,0.0122048833321537
"31009",0.990455357463925,0.0177544981813903,0.0561285098115235,-0.101049656561403,0.0441218839904113,0.0360572663435074,0.0246036382280873,-0.0062888140915196,0.0152766241873714,-0.0186037386142662
"31010",0.424981055736283,0.884660336746685,-0.173040257166356,-0.0419757612991741,0.0383610525307105,-0.0568738485588613,0.00904353864889988,-0.00559490257568573,0.00380628331334642,-0.00738625314062462
"31011",0.866837680078817,-0.198598068620584,0.0540144942521471,-0.285698956497437,0.0966172602488728,-0.0197361283686977,-0.135983791192776,0.277132653325203,-0.0733808620026824,0.0621829376491264
"31012",0.74432643962611,0.660864608475596,-0.059494724377234,-0.0408912736269436,-0.0295211521483879,-0.045679836274014,0.0141682653428824,-0.000471404326501239,0.0166755367510197,0.0106896296383154
"31013",0.958074191652179,-0.000799462413505089,0.19010874616684,-0.195940618191371,-0.0557830169013386,-0.0422936554300042,0.0151158575619829,-0.018212237222698,-0.0152264955014402,-0.0126208915441839
"31014",0.960986595614145,0.215199869096985,-0.13139281869482,0.0268306212369829,0.0865484692828956,0.0443183261006282,-0.0258415729044693,-0.0181569735698675,0.010272319521517,0.0264431295716914
"31015",0.995769049989946,0.0374273919897828,-0.0572291652165518,0.0402054213399211,0.00650729117412059,-0.0105469679715908,0.0107875261568274,0.00151216803857074,0.00897876098037921,0.0220062348428588
"31016",0.35152868112974,0.910188575281299,-0.210745879942328,0.0051826568829425,-0.00791230207972131,-0.0568538896582006,0.0125292997418636,-0.000188445166238926,0.00857785252265661,-0.00211924336409854
"31017",0.493208191219379,0.852882729373907,-0.164738052427305,0.0282697824352932,0.00657344991885466,-0.013966191914615,0.0294813638021104,0.00524264427598171,0.001911039615252,0.00884584304775043
"31018",0.763039201504879,0.626200657663885,0.0349169759135266,-0.137530583265289,-0.00993067450610054,-0.0392359428933088,-0.0398329772448497,-0.0191400828042174,-0.00673558607738089,-0.00338504935112178
"31019",0.982804833177062,0.116580378275588,-0.136126167634073,0.0265796384298282,-0.0105769829399374,-0.00637084285519471,-0.0215515183508855,-0.00706315827056251,-0.00211604362888134,0.0126229941345209
"31020",0.982398540463776,-0.0189795959733848,0.0878317205715597,-0.149038984152518,-0.0131553503776128,-0.0323488612219895,-0.04412433204631,-0.0208623653821075,-0.0016956309662467,0.00322403995829691
"31021",0.981122562313511,0.156803605522582,-0.0934914158885446,-0.0307307938077657,0.0479258572255209,0.0175814541059375,0.0140320714167973,-0.00454189353856215,0.00513131061654026,-0.00197234331066445
"31022",0.460880378762751,0.856750860209954,-0.224871835659324,0.0147858941951541,0.000368297734086958,-0.0483655840477049,0.0188805645193255,0.00241519542250649,0.00730750805887661,0.0025429128365434
"31023",0.936413392128334,0.197588560124309,0.172570290900441,-0.224058232838269,-0.0351101110536011,-0.0157772421092444,-0.0123530762388411,-0.0154054922826352,-0.021840480769752,0.0126668867241308
"31024",0.323115479700944,0.924884739685901,-0.188446753563343,-0.0091364096418828,-0.0159434090531556,-0.0639865949094694,0.00964623588672982,-0.000422466021359759,0.0105705574506422,0.000994343410894754
"31025",0.692299019151615,0.699798717660618,-0.119690032391151,-0.0944255457359276,-0.0150189709415555,-0.0529425576333298,0.0262295422265824,-0.00897216096091945,-0.00463618689862092,-0.0420517091367724
"31026",0.935372775307588,0.000240562267662841,0.158658733487743,-0.2730714486677,0.15334206383655,0.0189007154199553,-0.0165649714606111,-0.0179469241669688,-0.0115203210615942,0.00342966828023924
"31027",0.966048978529672,0.00729085092523764,0.153215983442005,-0.196393237630201,0.056247566213839,-0.00471114270622017,0.011212389769957,0.0135907905920394,0.00647125485039213,0.0146873807047552
"31028",0.923377146769014,-0.144642086139383,0.106582325967799,-0.20336467780058,0.111626527398813,-0.0674069493774217,-0.0901567856747081,0.183442091354777,-0.0668054124086597,-0.0597241486143989
"31029",0.985699662385428,-0.0870350146989136,0.0826336670714124,-0.100254946364211,-0.0450265625580799,-0.0283500909627106,-0.0232559514759925,-0.00855698900306807,-0.0131106538202901,-0.00109880538435151
"31030",0.569287999770923,0.804214662352104,-0.15541970188315,-0.0411852221303929,0.0356414211046988,-0.0400445963378953,0.00256067126248426,-0.00310063927548515,0.00928263843963097,0.00832998808262794
"31031",0.980780584455086,0.0912326471756749,-0.132844074379667,0.0828768064726,0.0381903269237324,-0.00251489682345659,-0.0187494764758208,-0.0116953697324128,-0.0105056349983887,-0.00295652633939818
"31032",0.575815122456497,0.796243015977483,-0.174040823258559,-0.0228827293086956,0.00819650624487725,-0.0552068765925091,0.00782899056228156,-0.00165066324466106,0.0146535325852877,0.00754917720266149
"31033",0.853242737865234,0.501032876517593,-0.131701879944244,-0.0470264606007971,0.000534698169691633,-0.029993558241846,-0.00260704528451831,-0.00527808980029038,0.0103351393333413,0.00706098331734138
"31034",0.97383918578543,0.165958829524156,0.0113338552587882,-0.141935003937339,0.0254393622871258,0.00503359927343041,-0.0321529169106095,-0.0184948050233531,0.01489664094633,-0.00268930202614619
"31035",0.995938898979271,0.00812969736569832,0.011564894668068,-0.0716387617108397,-0.00770929370545046,-0.0178000599408458,-0.0287770257294442,-0.0186935560444204,0.0131238975647903,-0.0084792006057257
"31036",0.980852708201011,0.0933390939057979,-0.0520719869077009,-0.122707714876389,0.0490582878628567,0.0271652693830116,0.00236770905300383,-0.0308219159703671,-0.0288825706536247,-0.0137303800575424
"31037",0.790310394733749,0.594514566005842,-0.11022378505245,-0.0858725169887755,-0.00505414313974787,-0.0417456605423645,0.00296062935162411,-0.00723693685664468,0.00466866123454001,0.0093252056218659
"31038",0.996582452050991,-0.0153714665077297,0.00275359231887882,-0.045222064483494,-0.0471493669368213,-0.00582272625488029,-0.0187217488310072,0.0243901825264829,0.00785382304462847,0.0100926338857746
"31039",0.965628580735722,0.112484593328572,0.10353362630721,-0.206127047437957,0.021488483876254,0.000555267802048268,0.022068048640546,-0.00342208784735619,-0.0112921477874046,0.0159346997946412
"31040",0.822683346875032,0.553978082302608,-0.0524134000505384,-0.102499643012121,-0.00352375342683714,-0.0500229389886252,0.00374155824099491,-0.00801395957471149,0.0109826449712044,0.00143790184250602
"31041",0.985782318255785,-0.089164152615473,0.0521435180679089,-0.110944762045539,-0.033504821229355,-0.0392489948878723,-0.0397822676790793,-0.0218442529187349,-0.0100027249709668,-0.0114089814239005
"31042",0.948684240794601,0.274810561279431,-0.115408428169768,0.100387640887567,0.0227055269881059,0.00279282305549907,-0.00181442148787214,-0.000279747860273746,-0.00930553385900505,0.00904164718820603
"31043",0.792292480043648,0.584567624018009,-0.154672460144622,-0.0635697968160787,0.0298944567236411,-0.0315081689089235,-0.0130649120507947,-0.00946566504095447,0.00564706358248498,0.00738085008123627
"31044",0.99145851533773,-0.0847064818223576,-0.00135653019584424,-0.0867142800789453,0.00138937470050833,-0.0038603400972844,0.00940739737381423,-0.0124319134233325,0.00530474188829047,-0.00298657944840988
"31045",0.995390642059682,-0.0163846108984885,0.00867417780568027,-0.0596729177674359,0.00814919024901021,-0.0039395471096228,-0.0152771618546882,-0.0190378797088074,-0.0373043667297795,0.00266831420144067
"31046",0.579484537792523,0.797684935057899,-0.135812061534578,-0.0643332482514121,-0.00857062497502069,-0.0628951371420331,0.0186668395134035,-0.00141484103717496,0.00483011818218582,0.00213226525650191
"31047",0.569870378676802,0.799715188766761,-0.1729782150346,-0.0491831907234704,-0.00113907711528474,-0.0516195441595632,0.0236596343616579,-0.00261858742340906,0.00198286060489239,-0.00141733478861948
"31048",0.986144507122316,0.041726791961779,0.0538119721213713,-0.141808917042487,0.000655738495626504,-0.0149752816341274,-0.0148314829614534,-0.0168565353928004,0.00181764632374033,0.0147493149819073
"31049",0.34089015040196,0.913723960795588,-0.213414734674077,0.00103355447628742,-0.000759871122349909,-0.0549019066096092,0.0149417513659844,-0.000930710927176411,0.00830464101955782,-0.00359314005002018
"31050",0.966487122493899,-0.120771234512581,0.142606342558977,-0.0982786029484097,-0.11312508981246,0.0131256783038514,0.0710733060612308,-0.00367817700910296,0.0288965316201678,-0.0212276384430805
"31051",0.990254465856394,-0.0582609198002222,-0.0369886099346895,-0.0103774774008939,0.0662090692163463,0.0766531995279309,0.000814951696128504,-0.0105614196407284,-0.0134658985676645,0.0108375324001187
"31052",0.987508767019179,-0.0582779221474755,0.0766219328529536,-0.117544175931596,-0.0078948363209495,-0.00927765736038122,0.00474379850603827,-0.0143466264931878,0.0134580568159918,-0.000669175711239515
"31053",0.963994164413156,0.242885338538177,-0.020825641386604,-0.101965933808007,0.0031690632539071,-0.00658072457512943,0.00900402575652037,-0.00742505649706137,0.00101685779459631,0.00833968677527966
"31054",0.984057885677795,0.0340044451660387,-0.0125483602916996,-0.135178072669974,0.0916718484001119,0.0257659791071822,0.0170730781721874,-0.0175853318487631,-0.0257023514720713,-0.0184955825324893
"31055",0.980970896636677,0.0603600984490032,0.0842694175750588,-0.156332973514719,0.0274663653436963,-0.0068673157123232,-0.0186593745732762,-0.0122784638384012,-0.0169994713285307,0.00501185180842027
"31056",0.97477516878825,0.189198398307833,-0.0366318550257802,-0.0972807798009705,-0.0207026268375545,-0.0235836987975379,0.0160280975201394,-0.0119269696471221,-0.00865982984736758,-0.0326179921767707
"31057",0.966331103573791,0.137796153705043,0.126793043499246,-0.131931976069821,-0.0938099723801393,-0.0572123066611432,-0.0252640632088491,-0.0137800869543659,-0.016264339552107,0.00800336137843085
"31058",0.856898352277849,0.498917710703011,-0.100592850672957,-0.0680556930817578,0.0028240523195444,-0.0394957390968476,0.00349723983082623,-0.00942275252195917,0.00381523328207865,0.00160189631930714
"31059",0.96241830470338,-0.140529190718511,0.114101996237382,-0.189255210492815,0.024964993469366,-0.0153889144172012,-0.0312445506009293,0.037566807092607,-0.0157514332905222,-0.00833765119414349
"31060",0.66963052213229,0.73207630320997,-0.0795470650353799,-0.0493621621953905,0.0667206504684638,-0.0389869928317248,-0.00760520458696797,-0.011095329703464,-0.000945120719789025,-0.00840175157667485
"31061",0.896194689644131,-0.130710423299729,0.191766124285071,-0.340212770124463,0.115878516624867,-0.024158871623575,-0.0676804666141397,0.084759380872393,-0.0328127346802052,0.00674916985767009
"31062",0.937081356687343,0.0946227288676445,0.175939113810951,-0.27749193830234,0.030232872344158,-0.0401864838167117,-0.0312998935096489,-0.0211553133546202,-0.00890886410689984,-0.00414169900855236
"31063",0.990953190871466,0.109992903576037,-0.0174314239045392,-0.0318015691057363,0.0222922810530905,0.0103221223739617,0.0489537640525232,-0.0053008667132819,0.0108423659086156,-0.0069728316346182
"31064",0.972910310293866,0.118825439296995,0.0209900658764498,-0.0692317554450641,0.0868517388408085,0.115521817890993,0.0141850154624002,-0.00314013122234844,0.0181774883929967,0.0196508466223791
"31065",0.941861687872373,-0.0275855483029108,0.143993647528912,-0.237754349429677,0.180261101838783,0.00304775500232798,-0.0233683407234646,0.0223425440202782,-0.0144277892244966,0.0169668537539255
"31066",0.994122797857263,0.0353395405004962,0.00763005077781877,-0.0773604286745723,0.0497927800326679,0.000947154527420361,0.015175752127152,-0.0119412059449954,-0.0162374939041935,0.000626658441405861
"31067",0.989933102301233,0.097675489882958,0.0010244732503494,-0.0886190856682493,-0.0148162243786601,-0.0149934133753108,-0.0237842091875935,-0.0120016716495794,0.00448931692622589,0.0172615403893744
"31068",0.9762872164824,0.176087863811916,0.00360653520415168,-0.0653702471527816,0.0337368659212767,-0.0203338559163115,-0.058307846017476,0.0701769425206585,0.000744321510580778,0.0280722515708345
"31069",0.718097739953936,0.669068066866664,-0.0923348507521318,-0.155699762014945,0.0343096400053186,-0.0480490886789268,0.000578412816748656,-0.0141491929994132,0.00282701769313506,-0.00769611242893061
"31070",0.963672968082202,0.247179184322697,0.017366625734436,-0.0328197796936787,-0.0690279491651511,-0.0512085904134794,-0.0283762976947277,-0.00657818127716316,-0.010232417566539,-0.00585170986938491
"31071",0.939027870484537,0.319393538712812,-0.104445760068344,0.0280964985235227,0.0180474670384616,0.0447014811813014,-0.0298925714992366,-0.00622181498596031,-0.00152359474742155,0.00653301256766699
"31072",0.990536618966485,-0.0448651920431839,-0.0200930059511035,0.0353569026184158,0.0708776400255982,0.0593249637680611,-0.0209255837898817,-0.0111761635693469,-0.00119988374906074,-0.00448509012620875
"31073",0.333519871886526,0.91609365462864,-0.214351446877179,-0.0104430020320989,0.00556247327137612,-0.0541805002439877,0.0201285215596368,-0.000622748841555107,0.00538087712506702,-0.00231856304747814
"31074",0.964304507455358,0.0313676034452255,0.160633803882953,-0.179286764298822,0.0713450849470343,0.00218213790783923,-0.0148592275217463,-0.0137992772328022,-0.00568040830197311,0.00654983071253467
"31075",0.342564265007319,0.917478722504523,-0.189846857374686,-0.0314219196611362,0.000597866507056829,-0.0566286331619001,0.0218364194619908,-0.00162468736058803,0.00594493703400557,-0.0017447260356463
"31076",0.991369672941139,-0.0166680013894972,-0.0033770097734358,-0.112458098765257,0.041311123494866,0.0110872948896266,-0.0079580483005244,-0.0211943710302359,-0.00631406310554945,-0.0119469298208775
"31077",0.908057993590673,0.402445766900521,-0.0954624086076712,-0.0343566823020251,0.0184099740110757,-0.0351529765270181,-0.0307549927092522,-0.0152580541392275,-0.011636619908014,-0.00173276570350539
"31078",0.93675720634971,0.291939087047319,0.0303341635358136,-0.178327786176911,0.0533994623257981,-0.0193003581346055,0.00485750055465535,-0.00661570402207911,0.00606875885210409,0.00779211031871244
"31079",0.823266160312259,0.550601580599459,-0.0685240212842872,-0.106659107963487,-0.00855145354645482,-0.0502899371764535,0.00743841725320044,-0.00922575839399921,0.00298695327552631,0.00159615543875857
